number_hidden_layers,number_hidden_nodes,dropout,learning_rate,loss_weights_b,test_fraction,epochs_a,epochs_b,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss,n_batch
3,64,0.3,1e-05,"[0.25, 0.75]",0.05,50,50,323.05041027069086,0.92944384,0.92472047,1.2628071,1.2676556,1.1794662,1.1819218,
3,64,0.3,1e-05,"[0.25, 0.75]",0.05,50,100,,,,,,,,
3,64,0.3,1e-05,"[0.25, 0.75]",0.05,100,10,66.1180911064148,0.89935064,0.89466864,1.27795,1.2786531,1.1833003,1.182657,
3,64,0.3,1e-05,"[0.25, 0.75]",0.05,100,50,278.882490158081,0.8544306,0.8479715,1.1475841999999998,1.1487453,1.0742958,1.0735518999999998,
3,64,0.3,1e-05,"[0.25, 0.75]",0.05,100,100,599.6876006126404,0.80383396,0.7945893,1.0754274,1.0727448,1.007529,1.003206,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,10,10,49.246405839920044,0.9917376,0.9886565,1.5304314,1.5481671,1.3957579,1.4082894,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,10,50,221.62360787391663,0.97131044,0.9674858,1.3731791000000002,1.375427,1.272712,1.2734417,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,10,100,,,,,,,,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,50,10,55.77982115745544,0.96140265,0.9584381,1.4030385,1.4041674,1.2926295,1.2927351,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,50,50,252.5276248455048,0.92891794,0.9243972,1.2637095,1.2639261,1.1800116000000005,1.1790439,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,50,100,529.8727626800537,0.8830495999999999,0.8768530000000001,1.1494073,1.143329,1.0828178,1.07671,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,100,10,53.429856300354004,0.9002325000000001,0.89447945,1.2814443000000002,1.2750087,1.1861414,1.1798763,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,100,50,277.13359427452093,0.85415375,0.8477984000000001,1.1510692,1.1441845,1.0768403,1.0700879,
3,64,0.3,1e-05,"[0.25, 0.75]",0.2,100,100,525.8405663967134,0.80161226,0.79482293,1.0769613,1.0682566,1.008124,0.9998982,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,10,10,67.48886203765869,0.99201727,0.9888102,1.5318587,1.5438948,1.4778744,1.4883863000000002,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,10,50,265.4924359321594,0.9733372,0.96929526,1.3698814,1.3705007,1.3302268999999998,1.3303801000000002,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,10,100,559.4911859035492,0.9465825,0.94094425,1.2490822,1.2458588,1.2188323,1.2153673,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,50,10,59.64003419876098,0.96159774,0.95869625,1.4092865,1.4069178,1.3645177,1.3620957,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,50,50,269.4823570251465,0.9328241,0.92799616,1.2602776000000002,1.2650232,1.2275323,1.2313205,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,50,100,598.0101389884949,0.8976190000000001,0.89167315,1.1517906,1.1455158,1.1263734,1.1201315,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,100,10,64.03278398513794,0.89972174,0.8950358,1.2749808,1.275838,1.2374548,1.2377577,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,100,50,288.81150770187384,0.8607424000000001,0.8546676,1.1447647,1.1458368,1.1163625,1.1167198,
3,64,0.3,1e-05,"[0.1, 0.9]",0.05,100,100,654.5378987789154,0.82317877,0.8166734,1.0751803,1.0726523,1.04998,1.0470544,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,10,10,45.5836021900177,0.9918892,0.9888156,1.5291857,1.546941,1.475456,1.4911284,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,10,50,269.6751623153686,0.9733483,0.9693687,1.3709074,1.3725437,1.3311515,1.3322261999999998,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,10,100,567.2421357631682,0.9472159,0.9410633,1.2435458,1.2485676,1.2139127,1.2178171,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,50,10,56.26978349685669,0.96150494,0.95857424,1.400418,1.4014771,1.3565267,1.3571868,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,50,50,241.22965836524963,0.93231726,0.92768973,1.2615415,1.2609643999999998,1.228619,1.2276368999999998,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,50,100,540.9713299274446,0.8969239999999999,0.89105827,1.1481001,1.1415768999999998,1.1229825,1.116525,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,100,10,49.771075963974,0.9006318999999999,0.89484614,1.278461,1.2721428999999995,1.2406781,1.2344131,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,100,50,241.24814295768738,0.8604768,0.85448915,1.1485245000000002,1.1413567,1.1197197,1.1126698,
3,64,0.3,1e-05,"[0.1, 0.9]",0.2,100,100,474.769467830658,0.82137996,0.8167906,1.0768888,1.0683942,1.0513378,1.0432339,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,10,10,67.27561426162721,0.5199664,0.5191473,1.0062809,1.0105711,0.76312363,0.7648592,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,10,50,291.1508116722107,0.49035117,0.4849906,1.0041842,0.9955704,0.7472677,0.7402805,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,10,100,635.4801349639893,0.475911,0.4692653000000001,1.0037744,0.9933369,0.7398427,0.7313010999999999,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,50,10,64.70611453056335,0.4685895000000001,0.46488813,1.0099822,0.9984525,0.7392859,0.7316703,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,50,50,269.81846451759344,0.46073037,0.45884284,1.0021845,0.99304837,0.7314575,0.7259456,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,50,100,653.9634869098662,0.45805603,0.45418727,1.0059844999999998,0.99697524,0.73202026,0.7255813,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,100,10,55.646217346191406,0.4571825,0.45031053,1.0289419,1.0160432,0.7430621999999999,0.7331768,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,100,50,311.8861222267152,0.45441595,0.4494167000000001,1.0005984,0.99568456,0.7275071999999999,0.72255063,
3,128,0.01,0.001,"[0.5, 0.5]",0.05,100,100,584.3938226699829,0.4495576,0.44823578,0.9929662,0.99837244,0.72126186,0.7233041,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,10,10,46.01244425773621,0.52396804,0.5208444999999999,1.0060234,1.0046722,0.7649957,0.7627584,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,10,50,250.1648383140564,0.49003735,0.4879712000000001,1.004092,0.99832803,0.74706465,0.74314964,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,10,100,,,,,,,,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,50,10,49.11809229850769,0.4691357,0.46537614,1.0040909,0.99531865,0.7366133,0.7303474,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,50,50,263.6728434562683,0.46264026,0.4618907999999999,0.99653363,0.9933296,0.72958696,0.7276102,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,50,100,572.9654905796051,0.4540741,0.45469204,1.0013924,0.98915666,0.72773325,0.72192436,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,100,10,47.291491746902466,0.45901534,0.45124197,1.0055587,1.0092962,0.73228705,0.7302691,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,100,50,277.84440207481384,0.44966134,0.4506855,0.99604404,0.9971413,0.7228526999999999,0.72391343,
3,128,0.01,0.001,"[0.5, 0.5]",0.2,100,100,543.8810813426971,0.4435188,0.44714093,0.9969759,0.9925801,0.7202473,0.71986055,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,10,10,59.71800661087036,0.5394018,0.54102224,1.0007883,1.0101030999999998,0.8854417,0.8928328999999999,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,10,50,289.9893004894257,0.51524836,0.51098263,1.0065297,0.9987961,0.8837093,0.87684274,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,10,100,630.5725462436676,0.501113,0.49480158,1.0094337,1.0004636,0.88235354,0.8740481,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,50,10,66.05791091918945,0.47724524,0.47139034,1.0063472,1.0010886,0.8740716999999999,0.868664,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,50,50,287.88715744018555,0.47340965,0.47113144,0.99407196,0.9867996,0.8639064000000001,0.8578825000000001,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,50,100,621.562962770462,0.47309425,0.46822235,0.9950336,0.98890144,0.86454874,0.8587316999999999,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,100,10,67.75619554519653,0.4686081,0.4602645,1.0040414,1.0024981,0.8701831,0.8669396999999999,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,100,50,341.5369992256165,0.466185,0.4621748,1.0042626,1.0069475,0.8697431999999999,0.87075436,
3,128,0.01,0.001,"[0.25, 0.75]",0.05,100,100,567.7575221061708,0.46334174,0.46148843,0.9900943,0.9902063,0.8584062,0.85802686,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,10,10,52.20966458320618,0.54195833,0.53891647,1.0086601,1.0024854,0.89198464,0.8865931999999999,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,10,50,263.0200901031494,0.51620317,0.5153880999999999,0.99518,0.998554,0.87543577,0.8777625,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,10,100,513.5383965969087,0.49857578,0.49516127,0.9991695,0.9954652,0.87402105,0.8703892,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,50,10,50.20934247970581,0.47595823,0.47278917,1.0080869,0.9993696,0.8750546999999999,0.86772454,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,50,50,268.3621301651001,0.4746793,0.47261393,0.99446917,0.98614216,0.8645216999999998,0.8577601,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,50,100,480.7483565807343,0.4701242,0.4716601,0.99491405,0.9892678,0.8637166,0.8598659,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,100,10,48.80722832679749,0.46787542,0.4613351,1.0057821,1.0044893,0.87130547,0.86870074,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,100,50,283.81531047821045,0.46211287,0.46264765,0.99604344,0.9908555,0.8625608,0.8588036,
3,128,0.01,0.001,"[0.25, 0.75]",0.2,100,100,553.2876377105713,0.45902175,0.4628923,0.9901432,0.98748696,0.8573628000000001,0.8563383,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,10,10,67.44081592559814,0.5608228,0.55877155,1.0075055,1.0007343,0.9628372,0.956538,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,10,50,324.5783364772797,0.54851913,0.54487866,1.002779,0.9965746,0.957353,0.951405,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,10,100,560.23655128479,0.5373001999999999,0.5326416,1.0004152,0.9870989,0.95410365,0.94165313,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,50,10,64.83392095565796,0.49271843,0.4843461,1.007479,0.9942609,0.95600283,0.94326943,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,50,50,264.70157170295715,0.48856482,0.4872801,0.99387205,0.98832196,0.9433413,0.93821776,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,50,100,624.8180932998657,0.49155295,0.48692974,1.0026803,0.99404675,0.95156753,0.94333506,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,100,10,61.61272430419922,0.48373413,0.48667583,1.0024341,1.0083834,0.9505641,0.95621264,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,100,50,322.2340970039368,0.48356667,0.47774923,0.9997559,1.0020437,0.948137,0.9496142,
3,128,0.01,0.001,"[0.1, 0.9]",0.05,100,100,656.6445147991179,0.4822339,0.47797775,0.9884429,0.9943657,0.937822,0.9427269,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,10,10,55.949018716812134,0.5569677,0.55417657,1.0120616,1.0048537,0.9665522,0.959786,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,10,50,230.22984838485718,0.54790145,0.54657847,0.99612594,0.9939951,0.9513035,0.94925344,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,10,100,521.7551584243773,0.5371973000000001,0.5324317,0.9963039,0.99188566,0.9503932,0.94594026,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,50,10,57.277583837509155,0.4890003,0.48757967,1.0013086,0.9910009,0.9500777,0.94065875,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,50,50,293.0114231109618,0.48767704,0.4868271,0.99723,0.9880258,0.94627464,0.93790585,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,50,100,537.4307956695557,0.48920152,0.48985386,0.99005526,0.9824455,0.9399699,0.9331863,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,100,10,50.339184522628784,0.48219144,0.47617835,1.0067216,0.9996906,0.9542686,0.94733936,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,100,50,280.1238920688629,0.47794363,0.47873873,1.0013154,0.99425143,0.9489781,0.94270015,
3,128,0.01,0.001,"[0.1, 0.9]",0.2,100,100,473.5205936431885,0.47744453,0.4808044,0.9868015,0.985819,0.93586576,0.9353175,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,10,10,59.00252723693848,0.68582445,0.68660516,1.0461162,1.0440576,0.8659703999999999,0.8653314000000001,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,10,50,313.28176164627075,0.61044556,0.60990816,1.0186265,1.011233,0.8145359999999999,0.8105706,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,10,100,618.8417477607728,0.5805706,0.5776763,1.0150902,1.0029075,0.7978304,0.7902918999999999,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,50,10,54.2697274684906,0.5622331,0.5614549,1.0184486,1.0081804,0.79034084,0.78481764,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,50,50,338.32513380050665,0.54979753,0.54830915,1.0065095,0.9996551,0.77815354,0.77398217,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,50,100,574.4204707145691,0.536942,0.5349316999999999,1.0075478999999998,0.9981625,0.77224493,0.7665470999999999,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,100,10,54.498875856399536,0.5080973,0.50468016,1.0070932,1.0049384,0.75759524,0.75480926,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,100,50,342.7680833339691,0.50659424,0.49896735,1.0113200999999998,1.0055904,0.75895715,0.7522789000000001,
3,128,0.01,0.0001,"[0.5, 0.5]",0.05,100,100,568.8010811805725,0.49914512,0.49436706,1.0032644,1.0005932,0.7512048000000001,0.74748015,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,10,10,50.121102809906006,0.6876638,0.6864986,1.0444658000000002,1.0442296999999998,0.8660648000000001,0.8653642,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,10,50,275.53276824951166,0.6092618000000001,0.6091383,1.0150083,1.014479,0.8121351,0.8118086999999999,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,10,100,459.3044731616974,0.58028334,0.577245,1.0074265,1.005259,0.79385495,0.7912520000000001,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,50,10,56.38319110870361,0.5643238,0.5607159,1.0123777,1.0075790999999998,0.78835076,0.7841475,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,50,50,231.23256659507751,0.5491398000000001,0.5475345,1.0058646,0.997914,0.7775022,0.7727243,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,50,100,561.0168642997742,0.53488654,0.5343489,1.0040115,0.9953113,0.7694489999999999,0.7648301,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,100,10,51.90950560569763,0.513065,0.5056252,1.0132108,1.0057034,0.7631379,0.75566435,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,100,50,,,,,,,,
3,128,0.01,0.0001,"[0.5, 0.5]",0.2,100,100,,,,,,,,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,10,10,62.19217467308045,0.69921035,0.6998781,1.0421212,1.0409644,0.9563935,0.95569277,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,10,50,312.82156801223755,0.63642794,0.63576806,1.0205731,1.0110239,0.9245368,0.91720986,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,10,100,607.3367800712584,0.61081827,0.6083564,1.0141538,1.00424,0.91331995,0.90526915,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,50,10,58.827458620071404,0.56836396,0.56772614,1.0145469,1.0032917,0.9030011,0.89440036,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,50,50,318.97928857803345,0.56531775,0.5642136999999999,1.0065213,1.002173,0.89622045,0.89268315,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,50,100,634.7385416030884,0.5598482,0.5582326999999999,1.0062869,0.9993735,0.89467716,0.88908833,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,100,10,66.58621549606322,0.5145682,0.5112849,1.012541,1.0075021999999998,0.8880478,0.8834479,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,100,50,319.2051794528961,0.5187327,0.5113839,1.005401,1.0006704,0.8837339,0.8783488000000002,
3,128,0.01,0.0001,"[0.25, 0.75]",0.05,100,100,582.6073577404022,0.5133127000000001,0.5088391,0.9992849,0.9982432,0.8777919,0.87589216,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,10,10,48.610494136810296,0.7006669,0.6996511,1.0452063,1.045743,0.95907146,0.95922005,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,10,50,284.5920295715332,0.63540053,0.635286,1.0156004,1.0144417,0.92055047,0.9196528,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,10,100,497.45746970176697,0.6108979,0.6078886,1.0090492,1.0052203000000002,0.9095113,0.90588737,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,50,10,59.03621482849121,0.5705372,0.56710315,1.0139256,1.0077446,0.90307844,0.8975841999999998,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,50,50,238.96833205223083,0.56494975,0.5636365,1.0054386,0.9971032,0.89531636,0.88873655,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,50,100,453.85018610954285,0.5572189000000001,0.55768967,1.0034463,0.99477017,0.89188945,0.8855001,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,100,10,51.11042189598084,0.51971346,0.5132349,1.0131114,1.0084007,0.88976187,0.8846091999999999,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,100,50,,,,,,,,
3,128,0.01,0.0001,"[0.25, 0.75]",0.2,100,100,,,,,,,,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,10,10,69.05555105209349,0.72316056,0.7236566999999999,1.0464443,1.0457463,1.0141159,1.0135373,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,10,50,281.00781655311584,0.6692263,0.6684265,1.0208383,1.0133702,0.985677,0.9788758,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,10,100,606.3408126831055,0.635383,0.63315874,1.0155714,1.0061622,0.97755253,0.9688618,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,50,10,66.64145255088806,0.57246476,0.571915,1.0151262,1.0037557,0.97086,0.9605716,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,50,50,289.29386782646185,0.5754760999999999,0.57454985,1.0068846,1.0022333,0.96374375,0.9594649,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,50,100,597.6426646709442,0.57455015,0.573092,1.0064862,0.9987455,0.96329254,0.95618016,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,100,10,56.59789443016052,0.52140063,0.5181498999999999,1.014527,1.0094668,0.9652143,0.960335,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,100,50,346.281129360199,0.5299743,0.52286917,1.0056746,1.0004063,0.95810455,0.9526525,
3,128,0.01,0.0001,"[0.1, 0.9]",0.05,100,100,575.1575627326965,0.5275009,0.523113,1.0031978,1.0026526,0.9556281,0.9546987,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,10,10,54.44292140007019,0.72371066,0.7229974,1.0459558,1.0465474,1.0137312,1.0141923000000002,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,10,50,249.96139860153198,0.6676743,0.6678359,1.0153593,1.0150745,0.98059076,0.9803506,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,10,100,539.5886805057527,0.6354309,0.6326158000000001,1.0135038,1.012481,0.97569644,0.9744944,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,50,10,57.42816519737244,0.5750083,0.5717103,1.0128284,1.0037388,0.96904635,0.9605359,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,50,50,274.1220088005066,0.57519364,0.57414687,1.006357,0.9974685,0.9632406,0.9551363000000002,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,50,100,511.7235760688782,0.5719309,0.57268167,1.0025961,0.9955791,0.9595296,0.95328933,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,100,10,50.52993392944336,0.52601033,0.5192042,1.0157605,1.0056573,0.9667855,0.957012,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,100,50,237.83343052864075,0.524872,0.52397466,1.0029243,0.99841714,0.9551191,0.9509729,
3,128,0.01,0.0001,"[0.1, 0.9]",0.2,100,100,523.8619964122772,0.5231458,0.52428293,1.0001549,0.99737686,0.9524539,0.95006746,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,10,10,66.56697583198546,0.9958711,0.99557537,1.5405749,1.5341038,1.268223,1.2648395,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,10,50,271.0747344493866,0.9745839,0.9741838,1.5339738,1.5233451,1.2542789,1.2487645,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,10,100,643.2013220787047,0.88597375,0.8857549000000001,1.5408144,1.5227245,1.213394,1.2042396999999998,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,50,10,67.93059301376343,0.9087277,0.90881556,1.2765684,1.2678543,1.092648,1.0883348999999998,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,50,50,282.4984860420227,0.81888616,0.81887734,1.0850866,1.0810895,0.9519864,0.9499834,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,50,100,621.7522420883179,0.722839,0.72322667,1.0614108999999998,1.0526817,0.89212495,0.8879541999999999,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,100,10,65.77338624000551,0.7525877,0.7531183000000001,1.1072707,1.1051373,0.9299292,0.9291278,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,100,50,307.64490580558777,0.7091474,0.7076071999999999,1.0614663,1.0628066,0.88530684,0.88520694,
3,128,0.01,1e-05,"[0.5, 0.5]",0.05,100,100,562.0711317062378,0.6868711999999999,0.6844549,1.0408248,1.04294,0.863848,0.86369747,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,10,10,49.47993111610413,0.99581194,0.99562323,1.539813,1.53726,1.2678125,1.2664416,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,10,50,242.07881236076355,0.97458285,0.9742697,1.5308081,1.526773,1.2526954,1.2505213,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,10,100,448.4099426269531,0.88707864,0.886358,1.53176,1.5258794,1.2094193000000002,1.2061187,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,50,10,50.39245557785034,0.90862775,0.9084164,1.2686243,1.2636318000000002,1.088626,1.086024,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,50,50,245.91999125480652,0.8181793,0.8181441999999999,1.0860201,1.07759,0.9520997,0.9478671,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,50,100,569.0376076698302,0.72220314,0.72219175,1.0557312,1.0509496,0.88896716,0.8865707,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,100,10,45.86996078491211,0.75476474,0.7534531,1.1104491,1.1003351,0.93260694,0.92689407,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,100,50,277.7551941871643,0.70845693,0.7080367,1.0640644,1.0581678999999995,0.8862606,0.8831023000000001,
3,128,0.01,1e-05,"[0.5, 0.5]",0.2,100,100,471.25303769111633,0.6819638000000001,0.6848293000000001,1.0433395,1.0395341,0.86265165,0.86218166,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,10,10,64.42122030258179,0.99879944,0.9985402,1.5361274,1.5294253,1.4017954,1.3967041,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,10,50,286.862642288208,0.9893194,0.98906386,1.5332159,1.5230315,1.3972417,1.3895396,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,10,100,537.8164343833923,0.96355397,0.96335936,1.5368589,1.5217794,1.3935326,1.3821743999999998,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,50,10,55.448926210403435,0.9102026,0.9103105,1.2673498,1.2597201,1.178063,1.1723677,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,50,50,313.52477145195013,0.8503502000000001,0.8504405999999999,1.0773206,1.073218,1.020578,1.0175236,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,50,100,575.4871861934663,0.7769818000000001,0.7776012,1.0567342,1.0474076,0.98679614,0.97995603,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,100,10,64.7895312309265,0.75593185,0.7566225999999999,1.0994428,1.0971057,1.0135651,1.011985,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,100,50,307.2212641239166,0.72390026,0.72234946,1.0617657,1.062922,0.97729933,0.97777885,
3,128,0.01,1e-05,"[0.25, 0.75]",0.05,100,100,551.0862762928009,0.69932044,0.697196,1.042778,1.0442911,0.9569136,0.9575174,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,10,10,51.727892637252815,0.9987329,0.99857175,1.5355047,1.5325803999999998,1.4013118,1.3990782,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,10,50,257.8553631305694,0.98936385,0.9891091,1.5303239,1.5262015,1.3950838,1.3919284,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,10,100,465.5763347148895,0.9641269,0.9636663,1.5272927,1.5248985000000002,1.3865013000000002,1.3845905,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,50,10,48.917434453964226,0.9100938,0.9098995,1.2602893,1.2555686,1.1727405,1.1691513,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,50,50,262.94441366195684,0.84969956,0.8497196,1.0778913,1.0709198,1.0208434000000002,1.0156198,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,50,100,465.8016557693482,0.7763684000000001,0.7770556,1.0518383999999998,1.0458144,0.9829709,0.9786247,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,100,10,53.530486822128296,0.75824934,0.757022,1.1029352,1.0925049,1.0167636999999998,1.0086341,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,100,50,234.2017734050751,0.7232504,0.7229888000000001,1.0645759,1.0585365,0.97924453,0.9746496,
3,128,0.01,1e-05,"[0.25, 0.75]",0.2,100,100,494.1372058391571,0.6952297,0.6978925,1.0436958,1.0410964,0.95657927,0.95529544,
3,128,0.01,1e-05,"[0.1, 0.9]",0.05,10,10,56.05647277832031,1.0000725,0.99982756,1.5350298,1.5282863000000002,1.481534,1.4754404,
3,128,0.01,1e-05,"[0.1, 0.9]",0.05,10,50,284.203195810318,0.9959965,0.9957984,1.5331846000000002,1.5233275,1.4794657,1.4705745,
