epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
318,1460.037324666977,0.28955078,0.42334312,0.15575847,0.28524607,0.41637865,0.15411353
319,1472.435129404068,0.28870052,0.4221669,0.15523419,0.2850492,0.41579884,0.15429956
320,1484.6891379356384,0.2890582,0.422742,0.1553744,0.28812993,0.42167222,0.15458764
321,1497.40633893013,0.2891568,0.42306012,0.15525347,0.28828079,0.41796464,0.15859698
322,1509.5390038490295,0.28911692,0.42303798,0.15519585,0.28767428,0.41818893,0.15715963
323,1521.7017924785614,0.28894132,0.42267317,0.15520954,0.28730336,0.41770327,0.15690339
324,1533.7341129779816,0.2895838,0.42217904,0.15698859,0.28598768,0.41745144,0.15452397
325,1545.5155248641968,0.2889077,0.4217993,0.15601611,0.2893949,0.4212431,0.15754662
326,1557.9474682807922,0.288948,0.4225064,0.15538967,0.28621864,0.41823134,0.15420593
327,1569.9879655838013,0.28906548,0.42263436,0.1554966,0.28513938,0.41608834,0.15419051
328,1582.1107654571533,0.28875986,0.42216527,0.15535443,0.28730416,0.41774753,0.15686077
329,1594.3813269138336,0.2888742,0.4214464,0.15630199,0.2869934,0.4194091,0.15457773
330,1606.7320659160614,0.28927565,0.42228177,0.15626952,0.2858551,0.41669142,0.15501878
331,1618.580617427826,0.2891609,0.42156705,0.15675473,0.28764188,0.41845495,0.1568288
332,1630.7936525344849,0.2889987,0.42256513,0.15543227,0.28957766,0.42063582,0.15851949
333,1643.2850499153137,0.28882235,0.4220484,0.15559626,0.28744796,0.41946292,0.15543297
334,1655.3400583267212,0.28924114,0.4222849,0.15619734,0.28738213,0.420532,0.15423222
335,1668.968313217163,0.28883022,0.42213446,0.15552594,0.2871071,0.4201222,0.15409204
336,1681.2189376354218,0.2886728,0.4221914,0.1551542,0.28656226,0.4189934,0.15413116
337,1693.546234369278,0.28848946,0.42143422,0.15554471,0.2878106,0.41828912,0.15733209
338,1705.9189462661743,0.28866893,0.42162573,0.15571213,0.28544313,0.41708818,0.15379809
339,1718.3779499530792,0.28906712,0.42185542,0.15627882,0.28666437,0.41916072,0.15416797
340,1730.385942697525,0.2888682,0.42274785,0.15498854,0.28647387,0.41833597,0.15461175
341,1742.7859568595886,0.2888372,0.42113322,0.15654114,0.28734982,0.41730398,0.15739562
342,1754.856173992157,0.28886777,0.42194337,0.15579212,0.28809074,0.41915497,0.15702647
343,1767.219476222992,0.28911343,0.4217726,0.1564543,0.28504032,0.41598487,0.15409577
344,1779.3295559883118,0.28884786,0.4224465,0.15524918,0.28778815,0.42078203,0.15479429
345,1791.7412612438202,0.28931615,0.42237005,0.15626222,0.28955153,0.42099595,0.15810713
346,1804.0322489738464,0.28825238,0.4213104,0.15519437,0.2864543,0.41860116,0.15430741
347,1816.1837470531464,0.2883479,0.42133522,0.15536058,0.28700632,0.4196597,0.15435296
348,1828.0651497840881,0.28810537,0.42125908,0.15495172,0.2861513,0.41856974,0.15373284
349,1840.4155707359314,0.28862423,0.42176127,0.15548722,0.2873457,0.42157722,0.15311424
350,1852.3407514095306,0.28840882,0.4219361,0.15488157,0.28711563,0.42005512,0.15417609
351,1864.5039353370667,0.28779832,0.4202911,0.15530553,0.28634602,0.41852418,0.15416785
352,1876.787048816681,0.28806382,0.42055595,0.15557171,0.28775004,0.417993,0.15750703
353,1889.3156831264496,0.28837764,0.42008963,0.1566656,0.28448185,0.41467643,0.15428728
354,1901.6708734035492,0.2884515,0.42127818,0.1556248,0.2847399,0.41570947,0.15377036
355,1913.6878554821014,0.28813952,0.4206767,0.15560237,0.28869432,0.41969144,0.15769723
356,1925.6551668643951,0.2883792,0.42116082,0.15559757,0.28583264,0.41436598,0.15729931
357,1937.7725949287415,0.28818712,0.42006052,0.15631375,0.2884553,0.41891062,0.15800002
358,1950.0608489513397,0.2885965,0.42168328,0.15550968,0.28681916,0.41623858,0.15739976
359,1962.2429504394531,0.28809297,0.4203202,0.1558658,0.286605,0.4154411,0.15776885
360,1974.4729659557343,0.28805938,0.4208344,0.15528437,0.28869838,0.42293358,0.15446314
361,1986.685521364212,0.2876588,0.42035496,0.15496263,0.28520828,0.41608697,0.15432957
362,1998.8927474021912,0.28830746,0.42111903,0.15549585,0.28826433,0.41904172,0.15748698
363,2011.181139945984,0.28857338,0.42150587,0.15564092,0.28675833,0.41905722,0.15445945
364,2023.6804444789886,0.28904507,0.4219594,0.15613076,0.2869817,0.42018694,0.15377647
365,2036.1012003421783,0.28868932,0.4207693,0.15660937,0.28635848,0.41798002,0.1547369
366,2048.501532793045,0.28881204,0.42179894,0.15582511,0.28703773,0.41639113,0.15768433
367,2060.842740058899,0.28864706,0.42144245,0.15585163,0.2892846,0.4206004,0.15796873
368,2073.0008397102356,0.28848183,0.42143914,0.1555246,0.28664675,0.41931206,0.15398145
369,2085.336332798004,0.2881385,0.42074072,0.15553631,0.28692156,0.41931117,0.15453196
370,2097.713212966919,0.2883566,0.42129335,0.15541983,0.28580442,0.41683835,0.15477052
371,2109.956870317459,0.28792244,0.42055973,0.15528512,0.28744146,0.42110893,0.153774
372,2122.0565791130066,0.28823435,0.42106315,0.15540558,0.2899927,0.4216619,0.15832342
373,2134.1810898780823,0.28816265,0.42145163,0.15487364,0.28677195,0.41868198,0.15486197
374,2146.5827128887177,0.28812858,0.4204903,0.15576686,0.28582215,0.41708958,0.15455478
375,2158.9899048805237,0.28791857,0.4205718,0.15526536,0.2858647,0.41824356,0.15348583
376,2171.3191001415253,0.28820395,0.42125434,0.15515359,0.28708965,0.41898608,0.15519321
377,2183.6572694778442,0.28777307,0.42051223,0.15503392,0.28697902,0.4162481,0.15770999
378,2196.1023185253143,0.28816497,0.4211437,0.15518627,0.28484792,0.41487288,0.15482289
379,2208.4762506484985,0.28820482,0.42081225,0.15559742,0.28580922,0.4169472,0.1546712
380,2221.1131196022034,0.2882933,0.42103088,0.15555578,0.2860765,0.41773236,0.15442064
381,2233.473357439041,0.28773785,0.42082226,0.1546535,0.28878182,0.41892412,0.15863955
382,2245.6192715168,0.2882273,0.42117685,0.15527776,0.2856239,0.41725564,0.15399215
383,2259.655196905136,0.28810358,0.4214372,0.15476999,0.28786516,0.41798323,0.15774709
384,2273.618617296219,0.28827173,0.4205519,0.1559915,0.2888178,0.41988146,0.1577541
385,2285.9793577194214,0.288077,0.42041948,0.15573454,0.28654605,0.41584393,0.15724814
386,2298.4375808238983,0.28839898,0.41941172,0.15738624,0.28533962,0.41686666,0.15381259
387,2310.6643159389496,0.28803456,0.420263,0.15580614,0.28664342,0.4154709,0.15781593
388,2323.025727748871,0.28810045,0.4203426,0.15585834,0.2871759,0.4168234,0.15752846
389,2335.2315814495087,0.2881894,0.42004594,0.15633285,0.28795785,0.42128766,0.15462805
390,2347.379724740982,0.28777412,0.42008168,0.15546654,0.2876751,0.4211113,0.15423897
391,2359.692332983017,0.28774172,0.42076346,0.15471998,0.28762552,0.41773242,0.15751864
392,2372.1474001407623,0.2879284,0.42038482,0.15547195,0.289002,0.42086357,0.15714043
393,2384.1777608394623,0.28784576,0.4203136,0.15537792,0.28786963,0.41923285,0.15650648
394,2396.252085208893,0.2880292,0.4205861,0.1554723,0.28778,0.41845065,0.15710938
395,2408.5355999469757,0.2885139,0.42141402,0.1556138,0.28636914,0.41862118,0.15411706
396,2420.7148911952972,0.28766835,0.4202903,0.1550464,0.28475392,0.41547087,0.15403701
397,2432.9789295196533,0.28798926,0.42074907,0.15522946,0.28620893,0.4184378,0.15398002
398,2445.1018176078796,0.28795874,0.4200807,0.15583676,0.28492737,0.41524202,0.15461281
399,2457.6230084896088,0.28807062,0.42085353,0.15528768,0.28515548,0.41632348,0.15398751
