epoch,elapsed_time,training_loss,training_nn_loss,training_p_loss,validation_loss,validation_nn_loss,validation_p_loss
318,1441.2864558696747,0.26744044,0.3811256,0.15375528,0.26243782,0.37015903,0.15471664
319,1453.4722929000854,0.26674914,0.38046747,0.15303078,0.2616529,0.37230664,0.15099916
320,1465.6948597431183,0.2670719,0.38106635,0.1530774,0.2637933,0.37284696,0.1547396
321,1477.941591501236,0.26709318,0.38037434,0.15381202,0.26390207,0.37265295,0.15515122
322,1490.0360269546509,0.26712808,0.38052523,0.1537309,0.26296628,0.37418336,0.15174918
323,1502.232129573822,0.26741064,0.38179916,0.15302214,0.26284662,0.37426853,0.1514247
324,1514.364739894867,0.26698965,0.3804491,0.15353021,0.26057807,0.36922884,0.15192732
325,1526.3650658130646,0.26717123,0.3799317,0.15441081,0.26394838,0.37267345,0.15522325
326,1538.484040737152,0.26711774,0.3797643,0.15447123,0.26116502,0.37172547,0.15060456
327,1550.557148694992,0.26691714,0.38033617,0.15349816,0.2631576,0.37126052,0.15505475
328,1562.65145277977,0.2665528,0.3792827,0.15382291,0.26123983,0.37087053,0.15160908
329,1574.5146424770355,0.266957,0.3805837,0.1533303,0.26201332,0.3725614,0.15146527
330,1586.508908033371,0.2672723,0.3804736,0.15407102,0.26338616,0.37151515,0.15525714
331,1598.4300050735474,0.26755205,0.38077727,0.1543268,0.2635526,0.3721393,0.15496597
332,1610.6149837970734,0.26618248,0.37932646,0.15303843,0.26098156,0.37066865,0.15129444
333,1622.7429602146149,0.26632822,0.3796693,0.1529871,0.2611891,0.37069595,0.15168223
334,1634.6810150146484,0.26630732,0.37930506,0.15330958,0.2611714,0.37081322,0.15152961
335,1646.7976217269897,0.26613212,0.3790738,0.15319043,0.26397476,0.37273595,0.1552136
336,1658.8654870986938,0.26632443,0.3790249,0.15362395,0.2633626,0.37125295,0.15547217
337,1670.8665425777435,0.26584795,0.37864804,0.15304789,0.2624137,0.3697155,0.15511186
338,1682.939252614975,0.26544726,0.3782053,0.15268925,0.26200005,0.37258387,0.15141624
339,1694.978619337082,0.26622587,0.37914473,0.15330704,0.26419806,0.3736297,0.15476641
340,1707.2952735424042,0.26591006,0.37852472,0.15329537,0.2614197,0.371426,0.15141344
341,1719.3826162815094,0.26617074,0.37976646,0.15257499,0.26190832,0.3722711,0.15154555
342,1731.2962760925293,0.2665131,0.37950552,0.15352066,0.26214224,0.37300587,0.15127856
343,1743.0911753177643,0.26716188,0.3805269,0.15379684,0.26160872,0.3716057,0.15161178
344,1755.3583238124847,0.2662295,0.37906998,0.15338905,0.2609405,0.3703535,0.15152748
345,1767.5630362033844,0.26603267,0.37867796,0.15338735,0.26153564,0.3716793,0.15139197
346,1779.5049421787262,0.26598465,0.37857112,0.15339825,0.26130676,0.3710701,0.15154345
347,1791.5982983112335,0.26606965,0.3787233,0.15341598,0.2612242,0.3707537,0.15169474
348,1803.5232033729553,0.2671275,0.38003543,0.15421963,0.26128843,0.37049446,0.15208241
349,1815.4455122947693,0.2666189,0.37863111,0.15460664,0.26323074,0.37146938,0.15499218
350,1827.3601522445679,0.26572803,0.37820214,0.1532539,0.26384887,0.37270492,0.15499285
351,1839.4429323673248,0.26617068,0.37848568,0.1538557,0.26172072,0.37176132,0.15168008
352,1851.6473188400269,0.26513544,0.3778156,0.15245527,0.26407027,0.3726543,0.15548621
353,1863.9433307647705,0.26580477,0.3780502,0.15355933,0.26253185,0.37009302,0.15497065
354,1875.9567322731018,0.26592052,0.37908134,0.15275972,0.26300734,0.3709796,0.15503511
355,1888.0129752159119,0.26617965,0.37833276,0.15402657,0.26079464,0.3703764,0.1512129
356,1900.089739561081,0.26612693,0.37803498,0.15421885,0.26093116,0.3703906,0.1514717
357,1911.9870896339417,0.2661221,0.3787672,0.15347701,0.2613704,0.371458,0.15128282
358,1924.1483128070831,0.26548612,0.37807274,0.15289953,0.26094633,0.3702257,0.151667
359,1936.1850762367249,0.26537588,0.3777467,0.15300506,0.2609995,0.37043473,0.15156426
360,1948.2849788665771,0.26565588,0.37743136,0.1538804,0.2612329,0.37111914,0.15134674
361,1960.4878573417664,0.26515853,0.3778832,0.15243383,0.26148516,0.3713339,0.15163645
362,1972.2606709003448,0.26559967,0.37796426,0.15323508,0.2605646,0.36967492,0.15145431
363,1984.1402044296265,0.26612574,0.37818265,0.15406881,0.26100984,0.37091693,0.15110277
364,1996.0399203300476,0.2658319,0.37833005,0.1533337,0.26339817,0.37143296,0.15536335
365,2008.0324211120605,0.26515836,0.37771308,0.15260361,0.2619115,0.36963338,0.15418962
366,2020.243752002716,0.26565322,0.37803316,0.15327327,0.2602807,0.36929643,0.151265
367,2032.0998339653015,0.26550192,0.37782323,0.1531806,0.26289648,0.37083375,0.1549592
368,2043.9469792842865,0.26531374,0.37740064,0.15322687,0.26106444,0.37110895,0.15101995
369,2055.8954424858093,0.2654788,0.3775314,0.15342617,0.26168272,0.3717997,0.15156576
370,2068.001663208008,0.26617995,0.37818477,0.15417512,0.26263517,0.37096855,0.15430182
371,2080.28444981575,0.2652297,0.37775582,0.15270357,0.261549,0.37181872,0.15127933
372,2092.372972726822,0.26540035,0.37788066,0.15292002,0.26307178,0.371328,0.15481558
373,2104.5227937698364,0.2651537,0.37719452,0.15311289,0.26185238,0.37217835,0.1515264
374,2116.622459411621,0.26551142,0.3781127,0.15291014,0.26226866,0.3731942,0.15134318
375,2128.8192205429077,0.26500878,0.3773424,0.15267515,0.26045707,0.3691908,0.15172333
376,2140.8747084140778,0.26580462,0.37760055,0.15400869,0.26112294,0.37043577,0.15181011
377,2152.9019198417664,0.26522058,0.37696618,0.15347496,0.26288542,0.3712822,0.15448865
378,2164.92188167572,0.26515374,0.37732473,0.15298277,0.2613927,0.37126788,0.15151751
379,2176.946089029312,0.2660253,0.37808627,0.15396434,0.26341185,0.3710677,0.155756
380,2189.087278842926,0.2654751,0.3770781,0.1538721,0.26116538,0.37082607,0.1515047
381,2201.2216012477875,0.2653671,0.3775277,0.15320647,0.26015434,0.3687906,0.15151806
382,2213.4380214214325,0.26559153,0.3780281,0.15315497,0.26188475,0.3724184,0.1513511
383,2225.500383615494,0.26504993,0.37724692,0.15285295,0.26184964,0.37255618,0.15114307
384,2237.4757499694824,0.26488015,0.37669063,0.1530697,0.2621,0.37256116,0.1516389
385,2249.394019126892,0.26590472,0.37709212,0.15471737,0.26084566,0.37022337,0.15146786
386,2261.4184737205505,0.26552117,0.3771046,0.1539377,0.26073468,0.37000248,0.15146694
387,2273.5019958019257,0.26507348,0.37636936,0.15377755,0.26213118,0.372593,0.1516694
388,2285.487227201462,0.26513276,0.37741935,0.15284613,0.26038384,0.36908817,0.15167952
389,2297.5631189346313,0.26473498,0.3765322,0.15293771,0.26119304,0.37165624,0.15072986
